tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
105759569,2988.01,TOI-2988.01,2988,105759569.01,1,PC,12.426,0.006,-0.006,1,0,10h25m33.09s,156.387891,,,,-37d24m27.56s,-37.407655,,,,-5.642,3.255,-3.255,1.0,0.0,-12.316,3.254,-3.254,1.0,0.0,2459303.174166,0.002443,-0.002443,1,0,1.8865581,7.8e-06,-7.8e-06,1,0,1.699,0.329,-0.329,1,0,3150.0,6.70357,-6.70357,1,0,7.71451,,,1,0,646.542,,,,,,,,,,441.41,,,1,0,5564.2,,,1,0,,,,1,0,1.36,,,1,0,,2021-06-04 01:29:39,2024-08-22 10:08:01,2025-09-28 22:48:44
97825640,2989.01,TOI-2989.01,2989,97825640.01,1,PC,12.7103,0.006,-0.006,1,0,11h24m55.6s,171.231675,,,,-27d03m44.5s,-27.062362,,,,-118.094,0.035,-0.035,1.0,0.0,-15.536,0.03,-0.03,1.0,0.0,2459302.224996,0.00036,-0.00036,1,0,3.1228396,2.4e-06,-2.4e-06,1,0,2.18,0.061,-0.061,1,0,28060.0,3.30633,-3.30633,1,0,13.4539,1.19502,-1.19502,1,0,86.7639,,,,,850.0,,,,,195.795,1.0065,-1.0065,1,0,4262.0,123.0,-123.0,1,0,4.49,0.1,-0.1,1,0,0.77,0.07,-0.07,1,0,,2021-06-04 01:29:39,2024-08-22 10:08:01,2025-09-28 22:48:44
156075294,299.01,TOI-299.01,299,156075294.01,1,PC,12.3012,0.006,-0.006,1,0,00h42m22.71s,10.594621,,,,-48d17m37.04s,-48.293622,,,,-2.594,0.025,-0.025,1.0,0.0,-12.394,0.031,-0.031,1.0,0.0,2459092.786742,0.001358,-0.001358,1,0,5.7217124,1.21e-05,-1.21e-05,1,0,3.7733987,0.1939054,-0.1939054,1,0,5455.5856088,266.94058,-266.94058,1,0,9.1008936,0.7641938,-0.7641938,1,0,310.5569713,,,,,1070.6686102,,,,,447.784,4.533,-4.533,1,0,5541.0,129.6,-129.6,1,0,4.28,0.08,-0.08,1,0,1.19313,0.0641608,-0.0641608,1,0,,2018-12-20 19:43:30,2024-04-25 10:08:01,2025-09-28 22:48:44
73433128,2990.01,TOI-2990.01,2990,73433128.01,1,PC,12.023,0.006,-0.006,1,0,10h18m50.72s,154.711314,,,,-41d11m38.43s,-41.194007,,,,-3.781,0.036,-0.036,1.0,0.0,1.007,0.041,-0.041,1.0,0.0,2459298.339468,0.002962,-0.002962,1,0,7.4659746,4.92e-05,-4.92e-05,1,0,2.396,0.386,-0.386,1,0,3570.0,386.882,-386.882,1,0,15.9063,4.27322,-4.27322,1,0,553.011,,,,,1350.0,,,,,763.643,15.671,-15.671,1,0,6439.0,125.7,-125.7,1,0,3.97,0.09,-0.09,1,0,1.95,0.09,-0.09,1,0,,2021-06-04 01:29:40,2024-08-22 10:08:01,2025-09-28 22:48:44
112037203,3253.01,TOI-3253.01,3253,112037203.01,1,FP,13.2041,0.006,-0.006,1,0,13h56m44.04s,209.183512,,,,-35d17m32.79s,-35.292443,,,,-47.7,0.055,-0.055,1.0,0.0,-46.082,0.051,-0.051,1.0,0.0,2458619.606193,0.002298,-0.002298,1,0,4.3622356,0.0008529,-0.0008529,1,0,2.645,0.229,-0.229,1,0,18670.0,17.8254,-17.8254,1,0,11.0608,,,1,0,89.5299,,,,,856.0,,,,,277.718,2.53,-2.53,1,0,4486.0,122.0,-122.0,1,0,4.5,,,1,0,0.78,,,1,0,,2021-06-04 13:54:32,2024-08-22 10:08:01,2025-09-28 22:48:44
107506563,3254.01,TOI-3254.01,3254,107506563.01,1,PC,13.201,0.019,-0.019,1,0,14h10m55.51s,212.731306,,,,-31d14m24.26s,-31.240072,,,,-2.688,2.176,-2.176,1.0,0.0,-12.038,2.176,-2.176,1.0,0.0,2459357.815759,0.000983,-0.000983,1,0,1.6832809,3.4e-06,-3.4e-06,1,0,2.356,0.098,-0.098,1,0,12430.0,4.845,-4.845,1,0,,,,1,0,,,,,,,,,,,555.221,,,1,0,5286.9,1232.7,-1232.7,1,0,,,,1,0,,,,1,0,,2021-06-04 13:54:32,2024-08-22 10:08:01,2025-09-28 22:48:44
83395136,3255.01,TOI-3255.01,3255,83395136.01,1,PC,13.2494,0.008,-0.008,1,0,14h19m52.11s,214.96711,,,,-28d55m15.93s,-28.921092,,,,-24.857,0.063,-0.063,1.0,0.0,5.741,0.07,-0.07,1.0,0.0,2459359.36326,0.001311,-0.001311,1,0,2.2458338,5.9e-06,-5.9e-06,1,0,1.462,0.226,-0.226,1,0,10280.0,15.6688,-15.6688,1,0,8.19934,,,1,0,121.462,,,,,924.0,,,,,256.899,2.291,-2.291,1,0,4377.0,122.0,-122.0,1,0,4.51,,,1,0,0.76,,,1,0,,2021-06-04 13:54:32,2025-07-22 12:04:25,2025-09-28 22:48:44
322901324,3256.01,TOI-3256.01,3256,322901324.01,1,PC,12.5755,0.006,-0.006,1,0,08h17m17.11s,124.321302,,,,-78d00m53.8s,-78.014945,,,,0.288,0.026,-0.026,1.0,0.0,7.521,0.032,-0.032,1.0,0.0,2459379.229157,0.001753,-0.001753,1,0,6.3096313,2.25e-05,-2.25e-05,1,0,2.761,0.168,-0.168,1,0,4370.0,2.37898,-2.37898,1,0,6.46255,0.345506,-0.345506,1,0,148.356,,,,,972.0,,,,,426.474,2.661,-2.661,1,0,5829.0,134.6,-134.6,1,0,4.5,0.08,-0.08,1,0,0.96,0.05,-0.05,1,0,,2021-06-04 13:54:32,2024-08-22 10:08:01,2025-09-28 22:48:44
76505260,3257.01,TOI-3257.01,3257,76505260.01,1,FP,13.2608,0.006,-0.006,1,0,15h14m44.25s,228.684363,,,,-31d54m07.94s,-31.902206,,,,-12.355,0.09,-0.09,1.0,0.0,-0.119,0.082,-0.082,1.0,0.0,2459356.441741,0.001764,-0.001764,1,0,2.5336422,9e-06,-9e-06,1,0,2.865,0.172,-0.172,1,0,13290.0,3422.45,-3422.45,1,0,29.183,,,1,0,3022.37,,,,,2065.0,,,,,761.766,29.158,-29.158,1,0,6038.0,122.0,-122.0,1,0,4.22,,,1,0,1.36,,,1,0,,2021-06-04 13:54:32,2024-08-22 10:08:01,2025-09-28 22:48:44
369789627,3258.01,TOI-3258.01,3258,369789627.01,1,PC,12.6593,0.007,-0.007,1,0,10h28m03.47s,157.014455,,,,-85d31m44.82s,-85.529118,,,,-12.812,1.217,-1.217,1.0,0.0,20.454,1.216,-1.216,1.0,0.0,2459360.104827,0.002439,-0.002439,1,0,1.227961,5.2e-06,-5.2e-06,1,0,1.69,0.153,-0.153,1,0,2260.0,2.00798,-2.00798,1,0,,,,1,0,560.674,,,,,1355.0,,,,,,,,1,0,4508.0,211.0,-211.0,1,0,,,,1,0,,,,1,0,,2021-06-04 13:54:33,2024-08-22 10:08:01,2025-09-28 22:48:44
68523365,3259.01,TOI-3259.01,3259,68523365.01,1,PC,12.9104,0.006,-0.006,1,0,13h31m10.28s,202.792828,,,,-58d17m20.62s,-58.289062,,,,-18.556,0.062,-0.062,1.0,0.0,0.833,0.063,-0.063,1.0,0.0,2459359.440143,0.001568,-0.001568,1,0,3.4470312,1.05e-05,-1.05e-05,1,0,2.677,0.101,-0.101,1,0,15240.0,9.30163,-9.30163,1,0,11.2549,0.68199,-0.68199,1,0,352.463,,,,,1207.0,,,,,411.798,7.4315,-7.4315,1,0,5629.0,133.5,-133.5,1,0,4.53,0.08,-0.08,1,0,0.9,0.05,-0.05,1,0,,2021-06-04 13:54:33,2024-08-22 10:08:01,2025-09-28 22:48:44
144336525,326.01,TOI-326.01,326,144336525.01,1,APC,11.7549,0.006,-0.006,1,0,23h44m27.56s,356.11482,,,,-46d51m59.76s,-46.866601,,,,-14.323,0.041,-0.041,1.0,0.0,-4.79,0.047,-0.047,1.0,0.0,2459061.896703,0.000449,-0.000449,1,0,0.247325,5.2e-06,-5.2e-06,1,0,0.913937,0.0530622,-0.0530622,1,0,2174.148068,166.3695,-166.3695,1,0,10.7717369,2.5708148,-2.5708148,1,0,,,,,,,,,,,462.239,6.762,-6.762,1,0,6316.0,152.4,-152.4,1,0,3.75,0.12,-0.12,1,0,1.74395,0.098254,-0.098254,1,0,,2018-12-20 19:43:30,2025-08-15 16:00:02,2025-09-28 22:48:44
370138999,3260.01,TOI-3260.01,3260,370138999.01,1,PC,12.1225,0.006,-0.006,1,0,03h15m08.63s,48.785978,,,,-75d43m19.45s,-75.72207,,,,5.395,0.035,-0.035,1.0,0.0,25.123,0.036,-0.036,1.0,0.0,2459365.448337,0.004145,-0.004145,1,0,11.4520097,8.49e-05,-8.49e-05,1,0,3.017,0.406,-0.406,1,0,1500.0,42.0936,-42.0936,1,0,9.64471,1.17421,-1.17421,1,0,296.562,,,,,1156.0,,,,,599.768,6.6425,-6.6425,1,0,6193.0,137.8,-137.8,1,0,4.15,0.08,-0.08,1,0,1.52,0.07,-0.07,1,0,,2021-06-04 14:05:33,2024-08-22 10:08:01,2025-09-28 22:48:44
358070912,3261.01,TOI-3261.01,3261,358070912.01,1,CP,12.4923,0.006,-0.006,1,0,03h10m54.85s,47.728524,,,,-73d31m55.1s,-73.531972,,,,50.289,0.022,-0.022,1.0,0.0,34.587,0.022,-0.022,1.0,0.0,2460014.96281,0.000749,-0.000749,1,0,0.8831279,2.4e-06,-2.4e-06,1,0,1.651686,0.128409,-0.128409,1,0,2068.0674877,77.92001,-77.92001,1,0,4.3749094,0.4186682,-0.4186682,1,0,1586.2100083,,,,,1609.5701933,,,,,300.141,1.078,-1.078,1,0,5151.4,124.0,-124.0,1,0,4.51,0.08,-0.08,1,0,0.86,0.05,-0.05,1,0,,2021-06-04 14:05:33,2025-04-21 12:03:49,2025-09-28 22:48:44
280096473,3262.01,TOI-3262.01,3262,280096473.01,1,PC,12.0461,0.006,-0.006,1,0,03h05m26.46s,46.360258,,,,-74d28m22s,-74.472778,,,,15.007,0.135,-0.135,1.0,0.0,0.936,0.106,-0.106,1.0,0.0,2460018.710113,0.001237,-0.001237,1,0,12.8770845,0.0001253,-0.0001253,1,0,1.9419484,0.0837935,-0.0837935,1,0,7385.1208646,254.65053,-254.65053,1,0,10.8337698,0.6387876,-0.6387876,1,0,112.6342216,,,,,830.8781535,,,,,404.221,10.6505,-10.6505,1,0,5953.0,125.8,-125.8,1,0,4.39,0.08,-0.08,1,0,1.10769,0.0572663,-0.0572663,1,0,,2021-06-04 14:05:33,2024-08-22 10:08:01,2025-09-28 22:48:44
469821652,3263.01,TOI-3263.01,3263,469821652.01,1,PC,11.7593,0.006,-0.006,1,0,20h02m30.02s,300.625098,,,,-74d20m40.21s,-74.344504,,,,-11.704,0.038,-0.038,1.0,0.0,3.11,0.049,-0.049,1.0,0.0,2460101.903547,0.003908,-0.003908,1,0,5.6155837,6.36e-05,-6.36e-05,1,0,4.495,0.539,-0.539,1,0,2690.0,2.84121,-2.84121,1,0,7.87868,0.462072,-0.462072,1,0,627.845,,,,,1394.0,,,,,480.702,6.7325,-6.7325,1,0,5998.0,125.3,-125.3,1,0,4.13,0.08,-0.08,1,0,1.51,0.07,-0.07,1,0,,2021-06-04 14:05:34,2024-08-22 10:08:01,2025-09-28 22:48:44
468055102,3264.01,TOI-3264.01,3264,468055102.01,1,PC,12.6347,0.006,-0.006,1,0,19h05m55.65s,286.481864,,,,-35d48m56.79s,-35.815774,,,,-5.13,0.065,-0.065,1.0,0.0,-6.863,0.059,-0.059,1.0,0.0,2459057.259668,0.001376,-0.001376,1,0,3.3133491,1.96e-05,-1.96e-05,1,0,3.881,0.15,-0.15,1,0,8900.0,2.63721,-2.63721,1,0,14.7466,0.788645,-0.788645,1,0,1705.48,,,,,1790.0,,,,,867.089,25.175,-25.175,1,0,6690.0,131.0,-131.0,1,0,4.21,0.09,-0.09,1,0,1.56,0.08,-0.08,1,0,,2021-06-04 14:05:34,2024-08-22 10:08:01,2025-09-28 22:48:44
466167563,3265.01,TOI-3265.01,3265,466167563.01,1,PC,12.599,0.006,-0.006,1,0,19h56m21.42s,299.089231,,,,-60d10m37.79s,-60.177164,,,,3.321,3.312,-3.312,1.0,0.0,-5.354,3.31,-3.31,1.0,0.0,2459060.244413,0.001861,-0.001861,1,0,3.3792968,2.35e-05,-2.35e-05,1,0,1.196,0.259,-0.259,1,0,6680.0,25.4558,-25.4558,1,0,,,,1,0,138.369,,,,,955.0,,,,,637.042,,,1,0,6125.1,340.5,-340.5,1,0,,,,1,0,,,,1,0,,2021-06-04 14:05:34,2024-08-22 10:08:01,2025-09-28 22:48:44
451566438,3266.01,TOI-3266.01,3266,451566438.01,1,PC,12.2613,0.007,-0.007,1,0,18h03m48.1s,270.950419,,,,-86d18m33.25s,-86.309236,,,,21.685,1.105,-1.105,1.0,0.0,-12.002,1.105,-1.105,1.0,0.0,2459383.430313,0.001215,-0.001215,1,0,3.7462806,6.9e-06,-6.9e-06,1,0,2.078,0.112,-0.112,1,0,6670.0,1234.38,-1234.38,1,0,17.5312,,,1,0,819.165,,,,,,,,,,334.472,,,1,0,5737.0,,,1,0,,,,1,0,1.12,,,1,0,,2021-06-04 14:05:34,2024-08-22 10:08:01,2025-09-28 22:48:44
410372968,3267.01,TOI-3267.01,3267,410372968.01,1,PC,12.8058,0.006,-0.006,1,0,19h23m39.24s,290.91348,,,,-70d36m34.29s,-70.609525,,,,-8.393,0.022,-0.022,1.0,0.0,-23.077,0.026,-0.026,1.0,0.0,2460098.317233,0.001727,-0.001727,1,0,2.7674682,1.85e-05,-1.85e-05,1,0,2.997,0.203,-0.203,1,0,5740.0,2.78513,-2.78513,1,0,11.0509,0.662179,-0.662179,1,0,932.409,,,,,1539.0,,,,,714.829,9.3005,-9.3005,1,0,5890.0,134.4,-134.4,1,0,4.17,0.08,-0.08,1,0,1.41,0.08,-0.08,1,0,,2021-06-04 14:05:34,2024-08-22 10:08:01,2025-09-28 22:48:44
410358456,3268.01,TOI-3268.01,3268,410358456.01,1,PC,11.9039,0.006,-0.006,1,0,04h00m13.81s,60.057545,,,,-87d54m42.99s,-87.911943,,,,36.876,0.042,-0.042,1.0,0.0,43.805,0.046,-0.046,1.0,0.0,2459387.334771,0.00106,-0.00106,1,0,1.8641295,3.6e-06,-3.6e-06,1,0,1.42,0.077,-0.077,1,0,4130.0,3.71993,-3.71993,1,0,6.95296,0.469238,-0.469238,1,0,302.749,,,,,1162.0,,,,,272.053,1.6925,-1.6925,1,0,5293.0,135.2,-135.2,1,0,4.38,0.09,-0.09,1,0,1.02,0.06,-0.06,1,0,,2021-06-04 14:05:34,2024-08-22 10:08:01,2025-09-28 22:48:44
410314178,3269.01,TOI-3269.01,3269,410314178.01,1,PC,12.839,0.007,-0.007,1,0,02h30m27.26s,37.613585,,,,-84d03m12.18s,-84.053383,,,,18.107,1.227,-1.227,1.0,0.0,19.593,1.227,-1.227,1.0,0.0,2459385.660727,0.001911,-0.001911,1,0,4.132031,1.48e-05,-1.48e-05,1,0,1.354,0.18,-0.18,1,0,4220.0,6.79235,-6.79235,1,0,3.73783,0.704389,-0.704389,1,0,76.3127,,,,,823.0,,,,,489.606,,,1,0,5657.6,551.2,-551.2,1,0,,,,1,0,0.53,0.1,-0.1,1,0,,2021-06-04 14:05:34,2024-08-22 10:08:01,2025-09-28 22:48:44
206669860,327.01,TOI-327.01,327,206669860.01,1,PC,13.4573,0.006,-0.006,1,0,22h54m31.92s,343.633009,,,,-34d30m09.81s,-34.502725,,,,-5.904,0.043,-0.043,1.0,0.0,2.902,0.036,-0.036,1.0,0.0,2459066.81665,0.003017,-0.003017,1,0,10.0550764,4.1e-05,-4.1e-05,1,0,3.3888241,0.2977768,-0.2977768,1,0,13107.7141418,1174.0449,-1174.0449,1,0,20.5931944,16.799604,-16.799604,1,0,223.3992486,,,,,986.030109,,,,,958.071,21.836,-21.836,1,0,5960.0,123.0,-123.0,1,0,4.23,,,1,0,1.31971,,,1,0,,2018-12-20 19:43:30,2024-07-26 12:02:56,2025-09-28 22:48:44
89876424,3526.01,TOI-3526.01,3526,89876424.01,1,FP,13.3403,0.013,-0.013,1,0,20h06m05s,301.520846,,,,+34d18m55.27s,34.315352,,,,-1.741,0.032,-0.032,1.0,0.0,-5.531,0.031,-0.031,1.0,0.0,2458733.088312,0.006916,-0.006916,1,0,1.5380702,0.0003362,-0.0003362,1,0,2.226,0.32,-0.32,1,0,8770.0,24.5268,-24.5268,1,0,18.9812,,,1,0,1996.94,,,,,1862.0,,,,,1277.4,30.515,-30.515,1,0,6125.0,122.0,-122.0,1,0,3.87,,,1,0,2.06,,,1,0,,2021-06-23 15:11:37,2024-08-22 10:08:01,2025-09-28 22:48:44
355748785,3527.01,TOI-3527.01,3527,355748785.01,1,PC,12.5298,0.015,-0.015,1,0,20h01m03.25s,300.263522,,,,+40d34m37.83s,40.577175,,,,-0.86,0.032,-0.032,1.0,0.0,-5.666,0.034,-0.034,1.0,0.0,2459770.662859,0.00213,-0.00213,1,0,1.755115,0.0001138,-0.0001138,1,0,2.3819547,0.151126,-0.151126,1,0,7747.1683435,399.54776,-399.54776,1,0,33.1493745,33.721294,-33.721294,1,0,7316.7400883,,,,,2358.8436545,,,,,974.576,19.939,-19.939,1,0,5889.0,153.7,-153.7,1,0,3.71,0.08,-0.08,1,0,2.4012699,0.124875,-0.124875,1,0,,2021-06-23 15:11:38,2024-09-07 10:08:02,2025-09-28 22:48:44
67247610,3528.01,TOI-3528.01,3528,67247610.01,1,FP,13.134,0.017,-0.017,1,0,20h47m26.94s,311.862231,,,,+37d07m04.2s,37.117833,,,,,,,,,,,,,,2460340.791704,0.002443,-0.002443,1,0,1.9740614,0.0003061,-0.0003061,1,0,2.1627229,0.1318505,-0.1318505,1,0,19601.2829646,1311.5981,-1311.5981,1,0,,,,1,0,1053.2751311,,,,,1452.9285261,,,,,,,,1,0,3633.7,351.2,-351.2,1,0,,,,1,0,,,,1,0,,2021-06-23 15:11:38,2024-09-06 10:08:02,2025-09-28 22:48:44
326203952,3529.01,TOI-3529.01,3529,326203952.01,1,PC,12.8771,0.006,-0.006,1,0,21h52m14.34s,328.059766,,,,+27d36m26.17s,27.60727,,,,5.966,1.006,-1.006,1.0,0.0,3.871,0.943,-0.943,1.0,0.0,2459851.01373,0.000901,-0.000901,1,0,2.5850398,3.2e-06,-3.2e-06,1,0,2.39,0.126,-0.126,1,0,12980.0,406.857,-406.857,1,0,14.2221,0.361035,-0.361035,1,0,568.458,,,,,1360.0,,,,,603.925,,,1,0,5770.0,52.6,-52.6,1,0,,,,1,0,1.2,0.02,-0.02,1,0,,2021-06-23 15:11:38,2024-11-05 12:03:04,2025-09-28 22:48:44
100099031,353.01,TOI-353.01,353,100099031.01,1,PC,13.4735,0.006,-0.006,1,0,01h37m05.37s,24.272371,,,,-46d56m43.23s,-46.945342,,,,-0.214,0.022,-0.022,1.0,0.0,-1.979,0.025,-0.025,1.0,0.0,2459088.397582,0.000709,-0.000709,1,0,1.2979921,3.4e-06,-3.4e-06,1,0,2.5298876,0.1046026,-0.1046026,1,0,10855.6558194,439.68103,-439.68103,1,0,39.1860336,16.82401,-16.82401,1,0,1915.81643,,,,,1687.3618388,,,,,1367.8,33.885,-33.885,1,0,4965.0,122.0,-122.0,1,0,,,,1,0,2.63993,,,1,0,,2018-12-20 19:43:30,2024-12-05 16:02:02,2025-09-28 22:48:44
64214215,3530.01,TOI-3530.01,3530,64214215.01,1,APC,11.4204,0.047,-0.047,1,0,20h36m20.07s,309.083635,,,,+38d54m59.24s,38.916455,,,,-0.582,0.048,-0.048,1.0,0.0,-2.352,0.047,-0.047,1.0,0.0,2459823.602847,0.001575,-0.001575,1,0,1.3570332,3.1e-06,-3.1e-06,1,0,1.161,0.141,-0.141,1,0,2150.0,159.206,-159.206,1,0,,,,1,0,13694.3,,,,,3013.0,,,,,897.453,24.624,-24.624,1,0,12679.0,131.0,-131.0,1,0,,,,1,0,,,,1,0,,2021-06-23 15:11:38,2024-08-22 10:08:01,2025-09-28 22:48:44
316038054,3531.01,TOI-3531.01,3531,316038054.01,1,APC,10.711,0.006,-0.006,1,0,21h25m30.6s,321.377492,,,,+55d43m22.57s,55.722936,,,,-17.395,0.1,-0.1,1.0,0.0,-15.802,0.065,-0.065,1.0,0.0,2459825.332652,0.000336,-0.000336,1,0,3.8099858,4.26e-05,-4.26e-05,1,0,4.3118658,0.024513,-0.024513,1,0,13073.8770598,71.76896,-71.76896,1,0,18.6054746,0.8436267,-0.8436267,1,0,1563.275145,,,,,1603.7202215,,,,,360.072,6.0195,-6.0195,1,0,6674.0,343.5,-343.5,1,0,4.19,0.1,-0.1,1,0,1.58842,0.0715879,-0.0715879,1,0,,2021-06-23 15:11:38,2024-09-08 10:08:02,2025-09-28 22:48:44
42484503,3532.01,TOI-3532.01,3532,42484503.01,1,PC,12.5112,0.006,-0.006,1,0,20h09m17.98s,302.324919,,,,+39d07m13.95s,39.120541,,,,5.119,2.106,-2.106,1.0,0.0,3.157,2.108,-2.108,1.0,0.0,2459770.134703,0.001386,-0.001386,1,0,2.4563456,0.0001116,-0.0001116,1,0,2.4372041,0.1269946,-0.1269946,1,0,9097.6513647,361.86145,-361.86145,1,0,,,,1,0,786.9915489,,,,,1350.8659866,,,,,,,,1,0,4908.5,42.5,-42.5,1,0,,,,1,0,,,,1,0,,2021-06-23 15:11:38,2024-09-07 10:08:02,2025-09-28 22:48:44
313408643,3533.01,TOI-3533.01,3533,313408643.01,1,PC,11.9114,0.006,-0.006,1,0,20h34m15.05s,308.562722,,,,+35d23m42.2s,35.395056,,,,,,,,,,,,,,2459823.894332,0.000959,-0.000959,1,0,4.3167817,6.5e-06,-6.5e-06,1,0,2.75,0.071,-0.071,1,0,8360.0,226.889,-226.889,1,0,,,,1,0,192.446,,,,,1037.0,,,,,,,,1,0,5276.4,145.8,-145.8,1,0,,,,1,0,,,,1,0,,2021-06-23 15:11:39,2024-08-22 10:08:01,2025-09-28 22:48:44
27916356,3534.01,TOI-3534.01,3534,27916356.01,1,KP,12.6877,0.007,-0.007,1,0,19h47m20.94s,296.837248,,,,+48d14m23.89s,48.239969,,,,0.961,0.025,-0.025,1.0,0.0,8.429,0.026,-0.026,1.0,0.0,2459421.606981,0.000533,-0.000533,1,0,3.2346944,6e-06,-6e-06,1,0,3.5710893,0.0646744,-0.0646744,1,0,10156.5613928,132.62682,-132.62682,1,0,13.3160023,0.6625785,-0.6625785,1,0,843.7111506,,,,,1374.5742272,,,,,587.039,5.0285,-5.0285,1,0,5613.0,107.7,-107.7,1,0,4.2,0.08,-0.08,1,0,1.3147399,0.059593,-0.059593,1,0,,2021-06-23 15:11:39,2024-09-06 10:08:02,2025-09-28 22:48:44
304514922,3535.01,TOI-3535.01,3535,304514922.01,1,PC,13.4268,0.015,-0.015,1,0,21h02m33.13s,315.638041,,,,+41d55m23.5s,41.923195,,,,3.343,2.209,-2.209,1.0,0.0,4.074,2.209,-2.209,1.0,0.0,2459820.907597,0.002018,-0.002018,1,0,1.9115371,6.4e-06,-6.4e-06,1,0,2.647,0.215,-0.215,1,0,11380.0,695.509,-695.509,1,0,,,,1,0,,,,,,,,,,,748.729,,,1,0,,,,1,0,,,,1,0,,,,1,0,,2021-06-23 15:11:39,2024-08-22 10:08:01,2025-09-28 22:48:44
27844066,3536.01,TOI-3536.01,3536,27844066.01,1,FP,12.5299,0.006,-0.006,1,0,19h45m39.44s,296.414319,,,,+51d09m43.1s,51.161973,,,,-8.265,2.085,-2.085,1.0,0.0,-5.897,2.085,-2.085,1.0,0.0,2458732.821053,0.001593,-0.001593,1,0,1.8532983,9.98e-05,-9.98e-05,1,0,1.197,0.21,-0.21,1,0,10790.0,19.5896,-19.5896,1,0,,,,1,0,480.295,,,,,1304.0,,,,,777.748,,,1,0,6292.8,284.0,-284.0,1,0,,,,1,0,,,,1,0,,2021-06-23 15:11:39,2024-08-22 10:08:01,2025-09-28 22:48:44
294599100,3537.01,TOI-3537.01,3537,294599100.01,1,FP,12.6275,0.006,-0.006,1,0,20h09m08.24s,302.284347,,,,+49d09m17.55s,49.154874,,,,18.728,0.029,-0.029,1.0,0.0,-12.158,0.029,-0.029,1.0,0.0,2459440.870522,0.001403,-0.001403,1,0,5.6133922,1.57e-05,-1.57e-05,1,0,1.424,0.38,-0.38,1,0,15850.0,513.945,-513.945,1,0,15.2695,2.76607,-2.76607,1,0,91.3894,,,,,861.0,,,,,449.327,3.0325,-3.0325,1,0,5848.0,234.5,-234.5,1,0,4.41,0.09,-0.09,1,0,1.07,0.05,-0.05,1,0,,2021-06-23 15:11:39,2024-08-22 10:08:01,2025-09-28 22:48:44
27459498,3538.01,TOI-3538.01,3538,27459498.01,1,PC,13.0197,0.007,-0.007,1,0,19h41m18.76s,295.328172,,,,+48d09m45.56s,48.162655,,,,-2.654,0.026,-0.026,1.0,0.0,-12.971,0.027,-0.027,1.0,0.0,2459845.016892,0.001818,-0.001818,1,0,7.3105415,2.52e-05,-2.52e-05,1,0,3.1,0.586,-0.586,1,0,8940.0,503.742,-503.742,1,0,15.0553,,,1,0,216.462,,,,,1068.0,,,,,999.475,14.733,-14.733,1,0,6353.0,122.0,-122.0,1,0,4.14,,,1,0,1.58,,,1,0,,2021-06-23 15:11:40,2024-10-06 12:02:45,2025-09-28 22:48:44
294594423,3539.01,TOI-3539.01,3539,294594423.01,1,PC,13.1383,0.017,-0.017,1,0,20h08m18.89s,302.078689,,,,+48d11m54.98s,48.198605,,,,-10.675,0.032,-0.032,1.0,0.0,-6.284,0.039,-0.039,1.0,0.0,2459801.238913,0.001671,-0.001671,1,0,6.0978165,1.73e-05,-1.73e-05,1,0,3.402,0.189,-0.189,1,0,15220.0,5.49127,-5.49127,1,0,14.2859,,,1,0,283.742,,,,,1143.0,,,,,649.212,7.8915,-7.8915,1,0,6255.0,122.0,-122.0,1,0,4.44,,,1,0,1.11,,,1,0,,2021-06-23 15:11:40,2024-10-06 12:02:45,2025-09-28 22:48:44
